Run,Age,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,c1_chip_id,Cell_type,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,experiment_sample_name,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,source_name,SRA Study,Tissue
SRR1974684,postnatal 50 years,RNA-Seq,302,729954838,PRJNA281204,SAMN03486223,362293046,nochipID2,neurons,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996002,AB_S4,GSM1658012,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658012,Brain,SRP057196,cortex
SRR1974685,postnatal 50 years,RNA-Seq,302,2300922296,PRJNA281204,SAMN03486224,1139967961,nochipID2,hybrid,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996003,AB_S4,GSM1658013,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658013,Brain,SRP057196,cortex
SRR1974686,postnatal 50 years,RNA-Seq,302,2738496136,PRJNA281204,SAMN03486225,1349597276,nochipID2,neurons,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996004,AB_S4,GSM1658014,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658014,Brain,SRP057196,cortex
SRR1974687,postnatal 50 years,RNA-Seq,302,1746154940,PRJNA281204,SAMN03486226,878027122,nochipID2,hybrid,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996005,AB_S4,GSM1658015,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658015,Brain,SRP057196,cortex
SRR1974688,postnatal 50 years,RNA-Seq,302,1609502054,PRJNA281204,SAMN03486227,806979780,nochipID2,astrocytes,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996006,AB_S4,GSM1658016,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658016,Brain,SRP057196,cortex
SRR1974689,postnatal 50 years,RNA-Seq,302,1105282854,PRJNA281204,SAMN03486228,548785259,nochipID2,astrocytes,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996007,AB_S4,GSM1658017,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658017,Brain,SRP057196,cortex
SRR1974690,postnatal 50 years,RNA-Seq,302,2417171760,PRJNA281204,SAMN03486229,1178282268,nochipID2,oligodendrocytes,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996008,AB_S4,GSM1658018,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658018,Brain,SRP057196,cortex
SRR1974691,postnatal 50 years,RNA-Seq,302,2452983826,PRJNA281204,SAMN03486230,1206407032,nochipID2,hybrid,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996009,AB_S4,GSM1658019,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658019,Brain,SRP057196,cortex
SRR1974692,postnatal 50 years,RNA-Seq,302,2359735890,PRJNA281204,SAMN03486231,1160718540,nochipID2,astrocytes,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996010,AB_S4,GSM1658020,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658020,Brain,SRP057196,cortex
SRR1974693,postnatal 50 years,RNA-Seq,302,1498293876,PRJNA281204,SAMN03486232,743468167,nochipID2,astrocytes,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996011,AB_S4,GSM1658021,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658021,Brain,SRP057196,cortex
SRR1974694,postnatal 50 years,RNA-Seq,302,1019360834,PRJNA281204,SAMN03486233,514814258,nochipID2,hybrid,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996012,AB_S4,GSM1658022,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658022,Brain,SRP057196,cortex
SRR1974695,postnatal 50 years,RNA-Seq,302,1353158716,PRJNA281204,SAMN03486234,668768187,nochipID2,hybrid,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996013,AB_S4,GSM1658023,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658023,Brain,SRP057196,cortex
SRR1974696,postnatal 50 years,RNA-Seq,302,1608688164,PRJNA281204,SAMN03486235,792984355,nochipID2,hybrid,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996014,AB_S4,GSM1658024,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658024,Brain,SRP057196,cortex
SRR1974697,postnatal 50 years,RNA-Seq,302,2090837204,PRJNA281204,SAMN03486176,1035962652,nochipID2,neurons,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996015,AB_S4,GSM1658025,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658025,Brain,SRP057196,cortex
SRR1974698,postnatal 50 years,RNA-Seq,302,1768402072,PRJNA281204,SAMN03486177,883240765,nochipID2,astrocytes,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996016,AB_S4,GSM1658026,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658026,Brain,SRP057196,cortex
SRR1974699,postnatal 50 years,RNA-Seq,302,1693897766,PRJNA281204,SAMN03486178,845760656,nochipID2,astrocytes,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996017,AB_S4,GSM1658027,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658027,Brain,SRP057196,cortex
SRR1974700,postnatal 50 years,RNA-Seq,302,1840782110,PRJNA281204,SAMN03486179,915572615,nochipID2,hybrid,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996018,AB_S4,GSM1658028,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658028,Brain,SRP057196,cortex
SRR1974701,postnatal 50 years,RNA-Seq,302,1996085912,PRJNA281204,SAMN03486180,1004676303,nochipID2,astrocytes,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996019,AB_S4,GSM1658029,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658029,Brain,SRP057196,cortex
SRR1974702,postnatal 50 years,RNA-Seq,302,1622680730,PRJNA281204,SAMN03486181,818187368,nochipID2,hybrid,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996020,AB_S4,GSM1658030,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658030,Brain,SRP057196,cortex
SRR1974703,postnatal 50 years,RNA-Seq,302,1797693958,PRJNA281204,SAMN03486182,885871393,nochipID2,astrocytes,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996021,AB_S4,GSM1658031,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658031,Brain,SRP057196,cortex
SRR1974704,postnatal 50 years,RNA-Seq,302,2160456660,PRJNA281204,SAMN03486183,1068256655,nochipID2,neurons,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996022,AB_S4,GSM1658032,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658032,Brain,SRP057196,cortex
SRR1974705,postnatal 50 years,RNA-Seq,302,2340997092,PRJNA281204,SAMN03486184,1149351151,nochipID2,neurons,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996023,AB_S4,GSM1658033,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658033,Brain,SRP057196,cortex
SRR1974706,postnatal 50 years,RNA-Seq,302,2729945006,PRJNA281204,SAMN03486185,1330114256,nochipID2,neurons,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996024,AB_S4,GSM1658034,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658034,Brain,SRP057196,cortex
SRR1974707,postnatal 50 years,RNA-Seq,302,1490811826,PRJNA281204,SAMN03486186,743814054,nochipID2,neurons,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996025,AB_S4,GSM1658035,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658035,Brain,SRP057196,cortex
SRR1974708,postnatal 50 years,RNA-Seq,302,2047550940,PRJNA281204,SAMN03486187,1023821546,nochipID2,hybrid,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996026,AB_S4,GSM1658036,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658036,Brain,SRP057196,cortex
SRR1974709,postnatal 50 years,RNA-Seq,302,2719968436,PRJNA281204,SAMN03486188,1332395378,nochipID2,neurons,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996027,AB_S4,GSM1658037,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658037,Brain,SRP057196,cortex
SRR1974710,postnatal 50 years,RNA-Seq,302,1696620296,PRJNA281204,SAMN03486189,838592154,nochipID2,neurons,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996028,AB_S4,GSM1658038,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658038,Brain,SRP057196,cortex
SRR1974711,postnatal 50 years,RNA-Seq,302,1701297370,PRJNA281204,SAMN03486190,829445975,nochipID2,neurons,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996029,AB_S4,GSM1658039,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658039,Brain,SRP057196,cortex
SRR1974712,postnatal 50 years,RNA-Seq,302,1670516926,PRJNA281204,SAMN03486191,827630070,nochipID2,neurons,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996030,AB_S4,GSM1658040,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658040,Brain,SRP057196,cortex
SRR1974713,postnatal 50 years,RNA-Seq,302,1600583390,PRJNA281204,SAMN03486192,788895953,nochipID2,neurons,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996031,AB_S4,GSM1658041,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658041,Brain,SRP057196,cortex
SRR1974714,postnatal 50 years,RNA-Seq,302,1810033980,PRJNA281204,SAMN03486193,909448480,nochipID2,neurons,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996032,AB_S4,GSM1658042,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658042,Brain,SRP057196,cortex
SRR1974715,postnatal 50 years,RNA-Seq,302,2355500642,PRJNA281204,SAMN03486194,1175965851,nochipID2,astrocytes,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996033,AB_S4,GSM1658043,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658043,Brain,SRP057196,cortex
SRR1974716,postnatal 50 years,RNA-Seq,302,1832259972,PRJNA281204,SAMN03486195,904196081,nochipID2,hybrid,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996034,AB_S4,GSM1658044,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658044,Brain,SRP057196,cortex
SRR1974717,postnatal 50 years,RNA-Seq,302,1837322096,PRJNA281204,SAMN03486196,904354786,nochipID2,astrocytes,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996035,AB_S4,GSM1658045,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658045,Brain,SRP057196,cortex
SRR1974718,postnatal 50 years,RNA-Seq,302,1360402488,PRJNA281204,SAMN03486197,708472501,nochipID2,neurons,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996036,AB_S4,GSM1658046,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658046,Brain,SRP057196,cortex
SRR1974719,postnatal 50 years,RNA-Seq,302,1745152602,PRJNA281204,SAMN03486198,866210619,nochipID2,hybrid,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996037,AB_S4,GSM1658047,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658047,Brain,SRP057196,cortex
SRR1974720,postnatal 50 years,RNA-Seq,302,1318534114,PRJNA281204,SAMN03486199,660304086,nochipID2,astrocytes,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996038,AB_S4,GSM1658048,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658048,Brain,SRP057196,cortex
SRR1974721,postnatal 50 years,RNA-Seq,302,1538308574,PRJNA281204,SAMN03486200,771989637,nochipID2,astrocytes,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996039,AB_S4,GSM1658049,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658049,Brain,SRP057196,cortex
SRR1974722,postnatal 50 years,RNA-Seq,302,2044725730,PRJNA281204,SAMN03486201,1022193657,nochipID2,astrocytes,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996040,AB_S4,GSM1658050,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658050,Brain,SRP057196,cortex
SRR1974723,postnatal 50 years,RNA-Seq,302,2017324666,PRJNA281204,SAMN03486202,1000579472,nochipID2,astrocytes,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996041,AB_S4,GSM1658051,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658051,Brain,SRP057196,cortex
SRR1974724,postnatal 50 years,RNA-Seq,302,2030442640,PRJNA281204,SAMN03486203,1004002109,nochipID2,neurons,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996042,AB_S4,GSM1658052,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658052,Brain,SRP057196,cortex
SRR1974725,postnatal 50 years,RNA-Seq,302,1734595588,PRJNA281204,SAMN03486204,862442805,nochipID2,astrocytes,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996043,AB_S4,GSM1658053,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658053,Brain,SRP057196,cortex
SRR1974726,postnatal 50 years,RNA-Seq,302,1385551538,PRJNA281204,SAMN03486205,689039323,nochipID2,astrocytes,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996044,AB_S4,GSM1658054,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658054,Brain,SRP057196,cortex
SRR1974727,postnatal 50 years,RNA-Seq,302,1585896224,PRJNA281204,SAMN03486146,784325289,nochipID2,astrocytes,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996045,AB_S4,GSM1658055,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658055,Brain,SRP057196,cortex
SRR1974728,postnatal 50 years,RNA-Seq,302,2037263914,PRJNA281204,SAMN03486147,1011287771,nochipID2,astrocytes,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996046,AB_S4,GSM1658056,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658056,Brain,SRP057196,cortex
SRR1974729,postnatal 50 years,RNA-Seq,302,2038157230,PRJNA281204,SAMN03486148,1021675528,nochipID2,hybrid,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996047,AB_S4,GSM1658057,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658057,Brain,SRP057196,cortex
SRR1974730,postnatal 50 years,RNA-Seq,302,2250203812,PRJNA281204,SAMN03486149,1104764753,nochipID2,neurons,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996048,AB_S4,GSM1658058,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658058,Brain,SRP057196,cortex
SRR1974731,postnatal 50 years,RNA-Seq,302,2441430816,PRJNA281204,SAMN03486150,1202260820,nochipID2,astrocytes,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996049,AB_S4,GSM1658059,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658059,Brain,SRP057196,cortex
SRR1974732,postnatal 50 years,RNA-Seq,302,2377699756,PRJNA281204,SAMN03486151,1168757477,nochipID2,astrocytes,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996050,AB_S4,GSM1658060,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658060,Brain,SRP057196,cortex
SRR1974733,postnatal 50 years,RNA-Seq,302,1701550144,PRJNA281204,SAMN03486152,839919937,nochipID2,astrocytes,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996051,AB_S4,GSM1658061,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658061,Brain,SRP057196,cortex
SRR1974734,postnatal 50 years,RNA-Seq,302,1248256902,PRJNA281204,SAMN03486153,614902917,nochipID2,astrocytes,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996052,AB_S4,GSM1658062,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658062,Brain,SRP057196,cortex
SRR1974735,postnatal 50 years,RNA-Seq,302,1699694354,PRJNA281204,SAMN03486154,855118191,nochipID2,neurons,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996053,AB_S4,GSM1658063,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658063,Brain,SRP057196,cortex
SRR1974736,postnatal 50 years,RNA-Seq,302,1148571232,PRJNA281204,SAMN03486155,579790235,nochipID2,astrocytes,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996054,AB_S4,GSM1658064,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658064,Brain,SRP057196,cortex
SRR1974737,postnatal 50 years,RNA-Seq,302,1949358962,PRJNA281204,SAMN03486156,971805911,nochipID2,astrocytes,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996055,AB_S4,GSM1658065,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658065,Brain,SRP057196,cortex
SRR1974738,postnatal 50 years,RNA-Seq,302,1295754858,PRJNA281204,SAMN03486157,644781242,nochipID2,astrocytes,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996056,AB_S4,GSM1658066,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658066,Brain,SRP057196,cortex
SRR1974739,postnatal 50 years,RNA-Seq,302,1954318708,PRJNA281204,SAMN03486158,971832265,nochipID2,astrocytes,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996057,AB_S4,GSM1658067,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658067,Brain,SRP057196,cortex
SRR1974740,postnatal 50 years,RNA-Seq,302,1711231962,PRJNA281204,SAMN03486159,858145501,nochipID2,astrocytes,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996058,AB_S4,GSM1658068,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658068,Brain,SRP057196,cortex
SRR1974741,postnatal 50 years,RNA-Seq,302,1843660472,PRJNA281204,SAMN03486160,916186524,nochipID2,astrocytes,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996059,AB_S4,GSM1658069,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658069,Brain,SRP057196,cortex
SRR1974742,postnatal 50 years,RNA-Seq,302,1961491510,PRJNA281204,SAMN03486161,981752974,nochipID2,hybrid,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996060,AB_S4,GSM1658070,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658070,Brain,SRP057196,cortex
SRR1974743,postnatal 50 years,RNA-Seq,302,2539786478,PRJNA281204,SAMN03486162,1260645978,nochipID2,astrocytes,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996061,AB_S4,GSM1658071,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658071,Brain,SRP057196,cortex
SRR1974744,postnatal 50 years,RNA-Seq,302,1677264512,PRJNA281204,SAMN03486163,825767793,nochipID2,astrocytes,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996062,AB_S4,GSM1658072,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658072,Brain,SRP057196,cortex
SRR1974745,postnatal 50 years,RNA-Seq,302,2382596686,PRJNA281204,SAMN03486164,1172429599,nochipID2,astrocytes,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996063,AB_S4,GSM1658073,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658073,Brain,SRP057196,cortex
SRR1974746,postnatal 50 years,RNA-Seq,302,2603522974,PRJNA281204,SAMN03486165,1300237562,nochipID2,hybrid,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996064,AB_S4,GSM1658074,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658074,Brain,SRP057196,cortex
SRR1974747,postnatal 50 years,RNA-Seq,302,2245577172,PRJNA281204,SAMN03486168,1105639984,nochipID2,hybrid,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996065,AB_S4,GSM1658075,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658075,Brain,SRP057196,cortex
SRR1974748,postnatal 50 years,RNA-Seq,302,1925627198,PRJNA281204,SAMN03486169,947724474,nochipID2,hybrid,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996066,AB_S4,GSM1658076,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658076,Brain,SRP057196,cortex
SRR1974749,postnatal 50 years,RNA-Seq,302,2109328362,PRJNA281204,SAMN03486170,1045863983,nochipID2,hybrid,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996067,AB_S4,GSM1658077,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658077,Brain,SRP057196,cortex
SRR1974750,postnatal 50 years,RNA-Seq,302,1134611886,PRJNA281204,SAMN03486171,584272597,nochipID2,astrocytes,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996068,AB_S4,GSM1658078,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658078,Brain,SRP057196,cortex
SRR1974751,postnatal 50 years,RNA-Seq,302,2231929792,PRJNA281204,SAMN03486172,1103263042,nochipID2,astrocytes,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996069,AB_S4,GSM1658079,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658079,Brain,SRP057196,cortex
SRR1974752,postnatal 50 years,RNA-Seq,302,2297663716,PRJNA281204,SAMN03486173,1129275042,nochipID2,neurons,GEO,public,"""sra_fastq""",s3,s3.us-east-1,SRX996070,AB_S4,GSM1658080,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658080,Brain,SRP057196,cortex
SRR1974753,postnatal 50 years,RNA-Seq,302,818250276,PRJNA281204,SAMN03486166,409791110,nochipID2,astrocytes,GEO,public,"""fastq_sra""",s3,s3.us-east-1,SRX996071,AB_S4,GSM1658081,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2015-05-20T00:00:00Z,GSM1658081,Brain,SRP057196,cortex
